Date,Location,Weather,Visibility_m,Traffic_Density_vehicles_per_min,Accident_Occurred,Severity
2022-11-06 01:00:00,Sector 16,Clear,284,33,1,Medium
2022-11-06 02:00:00,Bypass Road,Cloudy,226,68,0,Low
2022-11-06 03:00:00,City Center,Cloudy,228,20,1,High
2022-11-06 04:00:00,Sector 16,Cloudy,198,40,0,Medium
2022-11-06 05:00:00,Bypass Road,Rain,192,5,0,Medium
2022-11-06 06:00:00,City Center,Clear,247,7,0,Medium
2022-11-06 07:00:00,Sector 16,Storm,193,9,0,Medium
2022-11-06 08:00:00,City Center,Cloudy,268,93,0,Medium
2022-11-06 09:00:00,Intersection A,Cloudy,40,71,1,Low
2022-11-06 10:00:00,Intersection A,Clear,290,92,0,Medium
2022-11-06 11:00:00,Sector 62,Clear,180,88,1,Low
2022-11-06 12:00:00,Intersection A,Cloudy,241,81,0,High
2022-11-06 13:00:00,Highway 21,Storm,200,25,0,High
2022-11-06 14:00:00,Bypass Road,Clear,218,38,1,Medium
2022-11-06 15:00:00,City Center,Storm,154,60,0,Medium
2022-11-06 16:00:00,Intersection A,Cloudy,229,40,0,Medium
2022-11-06 17:00:00,City Center,Rain,101,16,0,High
2022-11-06 18:00:00,Bypass Road,Clear,28,45,0,High
2022-11-06 19:00:00,City Center,Rain,243,25,0,High
2022-11-06 20:00:00,Bypass Road,Clear,229,15,1,High
2022-11-06 21:00:00,Intersection A,Clear,188,51,0,High
2022-11-06 22:00:00,Bypass Road,Fog,230,91,0,Medium
2022-11-06 23:00:00,Sector 62,Cloudy,126,49,0,Medium
2022-11-07 00:00:00,Bypass Road,Clear,252,94,0,High
2022-11-07 01:00:00,City Center,Cloudy,295,92,0,High
2022-11-07 02:00:00,Highway 21,Storm,254,59,0,Medium
2022-11-07 03:00:00,Bypass Road,Fog,152,31,0,High
2022-11-07 04:00:00,Intersection B,Storm,253,58,0,Medium
2022-11-07 05:00:00,Intersection A,Rain,218,89,0,Low
2022-11-07 06:00:00,Sector 62,Cloudy,71,85,1,Medium
2022-11-07 07:00:00,Intersection B,Cloudy,58,87,0,Low
2022-11-07 08:00:00,Sector 62,Cloudy,117,82,0,High
2022-11-07 09:00:00,Intersection B,Cloudy,207,14,0,High
2022-11-07 10:00:00,Highway 21,Storm,153,50,0,Low
2022-11-07 11:00:00,Highway 21,Cloudy,235,33,0,Medium
2022-11-07 12:00:00,Bypass Road,Fog,207,25,0,High
2022-11-07 13:00:00,Highway 21,Clear,251,5,0,Medium
2022-11-07 14:00:00,Sector 16,Storm,153,36,0,High
2022-11-07 15:00:00,Intersection A,Cloudy,172,39,0,High
2022-11-07 16:00:00,Intersection A,Rain,258,26,0,High
2022-11-07 17:00:00,Sector 62,Rain,39,27,0,Medium
2022-11-07 18:00:00,Intersection B,Cloudy,98,11,0,Medium
2022-11-07 19:00:00,Intersection B,Rain,132,27,1,Medium
2022-11-07 20:00:00,Sector 16,Cloudy,93,84,0,Medium
2022-11-07 21:00:00,Highway 21,Storm,62,48,0,Medium
2022-11-07 22:00:00,Highway 21,Cloudy,170,46,0,High
2022-11-07 23:00:00,Intersection B,Clear,46,86,0,Low
2022-11-08 00:00:00,Intersection A,Clear,268,46,1,High
2022-11-08 01:00:00,Sector 16,Rain,140,16,0,High
2022-11-08 02:00:00,Intersection A,Rain,180,93,1,Medium
2022-11-08 03:00:00,Sector 62,Storm,58,62,0,Low
2022-11-08 04:00:00,Intersection B,Cloudy,232,17,0,Low
2022-11-08 05:00:00,Sector 16,Rain,201,71,0,Medium
2022-11-08 06:00:00,Sector 16,Cloudy,195,75,0,Low
2022-11-08 07:00:00,Intersection A,Cloudy,193,80,0,High
2022-11-08 08:00:00,Intersection A,Fog,29,67,1,High
2022-11-08 09:00:00,Sector 16,Clear,256,71,0,Low
2022-11-08 10:00:00,Intersection A,Clear,101,73,1,Medium
2022-11-08 11:00:00,Highway 21,Rain,49,11,0,Medium
2022-11-08 12:00:00,Bypass Road,Storm,32,24,0,Medium
2022-11-08 13:00:00,Highway 21,Fog,284,26,1,Medium
2022-11-08 14:00:00,City Center,Fog,165,46,0,High
2022-11-08 15:00:00,City Center,Storm,109,94,0,Medium
2022-11-08 16:00:00,City Center,Rain,272,49,0,Low
2022-11-08 17:00:00,Sector 62,Clear,199,35,0,Medium
2022-11-08 18:00:00,Intersection B,Storm,65,53,0,Low
2022-11-08 19:00:00,City Center,Clear,45,57,0,Low
2022-11-08 20:00:00,Intersection A,Cloudy,139,14,1,Low
2022-11-08 21:00:00,Highway 21,Rain,151,87,1,High
2022-11-08 22:00:00,Intersection A,Rain,187,29,1,Medium
2022-11-08 23:00:00,Intersection B,Rain,37,76,0,Low
2022-11-09 00:00:00,Highway 21,Cloudy,55,41,1,Medium
2022-11-09 01:00:00,Intersection A,Cloudy,205,88,0,Medium
2022-11-09 02:00:00,Intersection B,Fog,266,13,0,Medium
2022-11-09 03:00:00,Intersection A,Storm,277,64,0,High
2022-11-09 04:00:00,Sector 16,Storm,159,77,1,Medium
2022-11-09 05:00:00,Intersection B,Clear,252,86,0,High
2022-11-09 06:00:00,Bypass Road,Clear,219,77,0,Low
2022-11-09 07:00:00,Sector 62,Fog,203,59,1,Medium
2022-11-09 08:00:00,Sector 16,Storm,271,70,0,High
2022-11-09 09:00:00,City Center,Rain,126,17,0,Low
2022-11-09 10:00:00,Bypass Road,Storm,131,79,0,Medium
2022-11-09 11:00:00,Intersection B,Clear,84,12,0,Medium
2022-11-09 12:00:00,Sector 16,Clear,248,72,0,Medium
2022-11-09 13:00:00,Intersection A,Storm,84,12,0,Low
2022-11-09 14:00:00,Highway 21,Fog,115,35,0,High
2022-11-09 15:00:00,Sector 62,Storm,158,5,0,High
2022-11-09 16:00:00,Intersection B,Cloudy,105,44,0,Low
2022-11-09 17:00:00,Intersection A,Rain,296,14,0,High
2022-11-09 18:00:00,City Center,Storm,308,92,0,Medium
2022-11-09 19:00:00,Highway 21,Cloudy,240,62,0,Low
2022-11-09 20:00:00,City Center,Storm,262,10,0,Medium
2022-11-09 21:00:00,Bypass Road,Fog,66,88,0,Medium
2022-11-09 22:00:00,Intersection A,Cloudy,77,14,0,Medium
2022-11-09 23:00:00,Highway 21,Storm,65,35,0,High
2022-11-10 00:00:00,Intersection A,Cloudy,297,38,0,High
2022-11-10 01:00:00,City Center,Clear,294,48,1,High
2022-11-10 02:00:00,Bypass Road,Storm,33,48,0,Low
2022-11-10 03:00:00,Highway 21,Clear,290,46,0,Low
2022-11-10 04:00:00,Highway 21,Clear,254,40,0,High
2022-11-10 05:00:00,Sector 16,Fog,253,12,0,High
2022-11-10 06:00:00,Intersection B,Cloudy,97,77,1,Low
2022-11-10 07:00:00,Sector 62,Rain,135,40,1,High
2022-11-10 08:00:00,Intersection B,Storm,277,43,0,Low
2022-11-10 09:00:00,Sector 16,Rain,41,16,0,Medium
2022-11-10 10:00:00,Sector 16,Clear,293,79,0,Medium
2022-11-10 11:00:00,Sector 16,Cloudy,76,46,0,Medium
2022-11-10 12:00:00,Intersection A,Storm,278,62,1,High
2022-11-10 13:00:00,City Center,Clear,290,12,0,Medium
2022-11-10 14:00:00,Intersection B,Clear,271,67,0,Low
2022-11-10 15:00:00,Sector 16,Clear,72,52,0,Low
2022-11-10 16:00:00,City Center,Rain,254,68,0,High
2022-11-10 17:00:00,Intersection A,Storm,114,61,1,High
2022-11-10 18:00:00,Intersection A,Storm,155,48,0,Low
2022-11-10 19:00:00,Highway 21,Fog,112,71,0,Low
2022-11-10 20:00:00,Intersection B,Fog,100,74,0,Low
2022-11-10 21:00:00,Highway 21,Clear,276,66,0,Low
2022-11-10 22:00:00,Intersection B,Fog,123,84,0,Medium
2022-11-10 23:00:00,Bypass Road,Fog,258,92,0,Medium
2022-11-11 00:00:00,Sector 62,Cloudy,198,13,0,Low
2022-11-11 01:00:00,Sector 62,Clear,131,44,0,Medium
2022-11-11 02:00:00,City Center,Clear,70,18,0,Low
2022-11-11 03:00:00,Bypass Road,Rain,226,35,0,Low
2022-11-11 04:00:00,City Center,Rain,33,72,1,Low
2022-11-11 05:00:00,Sector 62,Cloudy,58,14,1,Low
2022-11-11 06:00:00,Intersection A,Fog,22,73,0,Low
2022-11-11 07:00:00,Sector 16,Storm,28,80,0,High
2022-11-11 08:00:00,Sector 16,Clear,297,48,0,High
2022-11-11 09:00:00,Highway 21,Clear,137,93,0,Medium
2022-11-11 10:00:00,Intersection B,Rain,288,67,1,Low
2022-11-11 11:00:00,Bypass Road,Clear,126,89,0,High
2022-11-11 12:00:00,Highway 21,Cloudy,217,47,0,High
2022-11-11 13:00:00,City Center,Storm,111,61,0,Medium
2022-11-11 14:00:00,City Center,Storm,109,80,0,Medium
2022-11-11 15:00:00,City Center,Fog,155,41,0,High
2022-11-11 16:00:00,Sector 16,Storm,294,72,0,Medium
2022-11-11 17:00:00,Sector 62,Clear,28,15,0,Low
2022-11-11 18:00:00,Highway 21,Storm,131,40,0,Medium
2022-11-11 19:00:00,Sector 16,Fog,228,20,0,High
2022-11-11 20:00:00,Highway 21,Storm,63,13,0,Low
2022-11-11 21:00:00,Intersection B,Clear,30,33,0,Low
2022-11-11 22:00:00,Highway 21,Cloudy,233,82,0,Medium
2022-11-11 23:00:00,City Center,Rain,267,32,0,High
2022-11-12 00:00:00,Bypass Road,Rain,110,77,0,Medium
2022-11-12 01:00:00,Sector 62,Clear,69,84,0,High
2022-11-12 02:00:00,Sector 16,Fog,262,80,0,Medium
2022-11-12 03:00:00,Intersection A,Storm,135,68,0,High
2022-11-12 04:00:00,Sector 62,Clear,48,24,0,High
2022-11-12 05:00:00,Bypass Road,Clear,247,25,0,Low
2022-11-12 06:00:00,Sector 62,Fog,303,16,0,Medium
2022-11-12 07:00:00,Sector 62,Clear,245,65,0,Medium
2022-11-12 08:00:00,Sector 62,Cloudy,47,10,0,Low
2022-11-12 09:00:00,Highway 21,Fog,216,76,1,Low
2022-11-12 10:00:00,Intersection A,Rain,39,86,0,High
2022-11-12 11:00:00,Sector 62,Fog,205,56,0,High
2022-11-12 12:00:00,Bypass Road,Rain,301,13,0,Low
2022-11-12 13:00:00,Intersection A,Fog,34,44,0,High
2022-11-12 14:00:00,Intersection B,Storm,221,21,0,Low
2022-11-12 15:00:00,City Center,Rain,53,83,1,High
2022-11-12 16:00:00,City Center,Rain,251,55,0,Low
2022-11-12 17:00:00,Highway 21,Rain,165,53,0,High
2022-11-12 18:00:00,Sector 62,Fog,215,44,0,Medium
2022-11-12 19:00:00,Intersection A,Cloudy,231,62,0,High
2022-11-12 20:00:00,Sector 16,Clear,134,14,0,High
2022-11-12 21:00:00,Highway 21,Clear,287,69,0,High
2022-11-12 22:00:00,City Center,Clear,297,62,0,High
2022-11-12 23:00:00,Sector 62,Clear,64,85,0,Low
2022-11-13 00:00:00,Bypass Road,Storm,276,61,0,Medium
2022-11-13 01:00:00,Sector 62,Fog,197,60,0,Medium
2022-11-13 02:00:00,Intersection A,Cloudy,96,5,0,Low
2022-11-13 03:00:00,Highway 21,Fog,170,35,0,Medium
2022-11-13 04:00:00,Sector 62,Cloudy,295,79,0,Medium
2022-11-13 05:00:00,Bypass Road,Storm,54,89,0,High
2022-11-13 06:00:00,Intersection B,Clear,195,53,1,Medium
2022-11-13 07:00:00,Sector 62,Clear,230,45,0,Low
2022-11-13 08:00:00,Intersection A,Cloudy,93,78,0,High
2022-11-13 09:00:00,Sector 62,Clear,197,36,0,Low
2022-11-13 10:00:00,Intersection A,Fog,57,75,0,Medium
2022-11-13 11:00:00,Intersection A,Cloudy,164,10,0,Medium
2022-11-13 12:00:00,Intersection B,Cloudy,112,31,1,Low
2022-11-13 13:00:00,Highway 21,Rain,52,84,0,Medium
2022-11-13 14:00:00,City Center,Storm,45,59,1,Low
2022-11-13 15:00:00,Intersection A,Clear,254,47,0,Low
2022-11-13 16:00:00,Highway 21,Fog,178,18,0,Low
2022-11-13 17:00:00,Intersection A,Clear,252,76,1,High
2022-11-13 18:00:00,Highway 21,Cloudy,82,66,0,High
2022-11-13 19:00:00,City Center,Clear,142,52,1,High
2022-11-13 20:00:00,Intersection A,Storm,162,40,0,High
2022-11-13 21:00:00,Sector 16,Fog,263,79,0,Low
2022-11-13 22:00:00,City Center,Cloudy,270,76,0,High
2022-11-13 23:00:00,Intersection A,Storm,238,20,0,Medium
2022-11-14 00:00:00,Bypass Road,Fog,132,79,0,Medium
2022-11-14 01:00:00,Sector 62,Storm,129,8,0,High
2022-11-14 02:00:00,Highway 21,Rain,72,35,0,Medium
2022-11-14 03:00:00,Intersection B,Clear,177,21,0,Low
2022-11-14 04:00:00,Sector 62,Rain,66,87,1,Low
2022-11-14 05:00:00,Bypass Road,Cloudy,234,17,0,Low
2022-11-14 06:00:00,Bypass Road,Cloudy,258,44,0,Medium
2022-11-14 07:00:00,Highway 21,Storm,45,58,1,Medium
2022-11-14 08:00:00,Intersection A,Storm,70,33,0,Low
2022-11-14 09:00:00,Intersection A,Storm,259,35,0,Medium
2022-11-14 10:00:00,Intersection A,Clear,249,70,0,High
2022-11-14 11:00:00,City Center,Cloudy,177,25,0,High
2022-11-14 12:00:00,Sector 62,Cloudy,147,26,0,Low
2022-11-14 13:00:00,Intersection B,Storm,213,38,0,Medium
2022-11-14 14:00:00,Sector 62,Storm,165,76,0,Low
2022-11-14 15:00:00,Sector 16,Cloudy,112,10,0,High
2022-11-14 16:00:00,Highway 21,Clear,202,8,0,Low
2022-11-14 17:00:00,Bypass Road,Cloudy,165,16,0,High
2022-11-14 18:00:00,Bypass Road,Storm,97,64,0,High
2022-11-14 19:00:00,City Center,Rain,251,30,0,High
2022-11-14 20:00:00,Bypass Road,Rain,103,15,0,Medium
2022-11-14 21:00:00,Bypass Road,Cloudy,303,49,0,High
2022-11-14 22:00:00,Intersection B,Storm,128,93,0,Medium
2022-11-14 23:00:00,Sector 62,Storm,206,17,0,High
2022-11-15 00:00:00,Sector 16,Fog,130,41,0,High
2022-11-15 01:00:00,Intersection B,Fog,32,49,1,High
2022-11-15 02:00:00,Bypass Road,Clear,93,44,0,Medium
2022-11-15 03:00:00,Bypass Road,Cloudy,118,92,0,High
2022-11-15 04:00:00,Intersection B,Cloudy,69,65,0,Medium
2022-11-15 05:00:00,Sector 62,Rain,92,28,0,High
2022-11-15 06:00:00,Intersection B,Fog,303,26,0,High
2022-11-15 07:00:00,Intersection A,Storm,243,51,0,Low
2022-11-15 08:00:00,City Center,Fog,102,91,1,High
2022-11-15 09:00:00,Intersection A,Storm,237,56,0,High
2022-11-15 10:00:00,Sector 62,Clear,148,21,0,Low
2022-11-15 11:00:00,Intersection B,Clear,193,62,0,High
2022-11-15 12:00:00,Sector 62,Storm,276,62,0,Low
2022-11-15 13:00:00,Sector 62,Cloudy,210,71,0,High
2022-11-15 14:00:00,Highway 21,Fog,160,13,0,High
2022-11-15 15:00:00,Intersection B,Fog,45,19,0,Low
2022-11-15 16:00:00,Intersection A,Rain,114,50,0,Medium
2022-11-15 17:00:00,Sector 16,Fog,40,59,0,Medium
2022-11-15 18:00:00,Highway 21,Clear,54,18,0,High
2022-11-15 19:00:00,Intersection A,Storm,188,78,0,High
2022-11-15 20:00:00,Bypass Road,Storm,160,26,0,Medium
2022-11-15 21:00:00,Sector 16,Storm,24,90,0,Medium
2022-11-15 22:00:00,Bypass Road,Fog,283,63,0,High
2022-11-15 23:00:00,Sector 62,Cloudy,294,46,0,High
2022-11-16 00:00:00,Highway 21,Fog,195,19,0,Low
2022-11-16 01:00:00,Bypass Road,Fog,125,67,1,Low
2022-11-16 02:00:00,Intersection B,Cloudy,113,11,0,Low
2022-11-16 03:00:00,Intersection A,Fog,238,39,0,Low
2022-11-16 04:00:00,Sector 62,Fog,181,29,0,High
2022-11-16 05:00:00,Sector 16,Fog,58,21,1,Medium
2022-11-16 06:00:00,City Center,Storm,187,80,0,Medium
2022-11-16 07:00:00,Bypass Road,Rain,76,13,0,Medium
2022-11-16 08:00:00,Sector 62,Rain,21,9,0,Medium
2022-11-16 09:00:00,City Center,Storm,285,82,1,High
2022-11-16 10:00:00,City Center,Cloudy,161,33,0,Medium
2022-11-16 11:00:00,Intersection B,Storm,184,38,0,High
2022-11-16 12:00:00,Intersection B,Storm,282,29,0,High
2022-11-16 13:00:00,Sector 16,Rain,285,81,0,Medium
2022-11-16 14:00:00,Intersection A,Rain,152,6,0,High
2022-11-16 15:00:00,City Center,Cloudy,270,81,0,Low
2022-11-16 16:00:00,Sector 62,Fog,243,71,0,High
2022-11-16 17:00:00,Sector 62,Clear,43,5,0,High
2022-11-16 18:00:00,Intersection A,Fog,171,13,0,High
2022-11-16 19:00:00,Bypass Road,Clear,51,92,0,Low
2022-11-16 20:00:00,Sector 16,Storm,150,62,0,High
2022-11-16 21:00:00,City Center,Clear,179,29,0,Low
2022-11-16 22:00:00,Sector 62,Cloudy,95,92,0,Low
2022-11-16 23:00:00,Sector 16,Fog,206,17,0,High
2022-11-17 00:00:00,City Center,Fog,215,27,0,Low
2022-11-17 01:00:00,City Center,Storm,296,74,0,High
2022-11-17 02:00:00,Intersection B,Storm,218,15,0,High
2022-11-17 03:00:00,Intersection A,Clear,246,14,0,High
2022-11-17 04:00:00,Intersection A,Storm,200,66,1,Low
2022-11-17 05:00:00,Sector 16,Cloudy,272,90,0,Low
2022-11-17 06:00:00,Intersection B,Storm,164,17,0,High
2022-11-17 07:00:00,Sector 16,Clear,295,26,0,High
2022-11-17 08:00:00,Sector 62,Cloudy,211,52,0,Low
2022-11-17 09:00:00,Sector 16,Storm,262,80,1,Medium
2022-11-17 10:00:00,Highway 21,Clear,38,92,0,Medium
2022-11-17 11:00:00,Sector 62,Clear,222,61,0,Medium
2022-11-17 12:00:00,Sector 16,Clear,294,36,0,Medium
2022-11-17 13:00:00,Sector 62,Cloudy,234,89,0,Low
2022-11-17 14:00:00,Highway 21,Fog,108,33,0,Medium
2022-11-17 15:00:00,Sector 62,Cloudy,287,61,0,High
2022-11-17 16:00:00,City Center,Fog,146,17,0,High
2022-11-17 17:00:00,Intersection B,Storm,40,24,0,High
2022-11-17 18:00:00,Sector 62,Rain,92,33,0,High
2022-11-17 19:00:00,City Center,Storm,297,85,1,Medium
2022-11-17 20:00:00,Sector 16,Storm,227,17,1,Medium
2022-11-17 21:00:00,Sector 16,Cloudy,220,5,1,Low
2022-11-17 22:00:00,Highway 21,Rain,186,20,0,High
2022-11-17 23:00:00,Sector 62,Clear,97,10,0,High
2022-11-18 00:00:00,Intersection A,Cloudy,226,36,0,Low
2022-11-18 01:00:00,Intersection B,Fog,231,39,1,Low
2022-11-18 02:00:00,Intersection A,Cloudy,112,48,0,High
2022-11-18 03:00:00,City Center,Rain,133,50,0,High
2022-11-18 04:00:00,City Center,Storm,44,21,0,High
2022-11-18 05:00:00,Intersection A,Clear,138,70,0,Medium
2022-11-18 06:00:00,City Center,Cloudy,41,79,0,Medium
2022-11-18 07:00:00,Intersection B,Storm,210,36,0,High
2022-11-18 08:00:00,Intersection A,Fog,195,37,0,Medium
2022-11-18 09:00:00,Bypass Road,Fog,64,34,1,Low
2022-11-18 10:00:00,City Center,Clear,173,88,0,Low
2022-11-18 11:00:00,Intersection A,Rain,80,50,0,Low
2022-11-18 12:00:00,Sector 16,Fog,201,23,0,High
2022-11-18 13:00:00,Intersection A,Fog,258,38,1,High
2022-11-18 14:00:00,Sector 16,Rain,248,24,0,High
2022-11-18 15:00:00,Bypass Road,Rain,88,70,0,High
2022-11-18 16:00:00,Intersection B,Fog,100,63,0,High
2022-11-18 17:00:00,Intersection B,Storm,180,38,0,Low
2022-11-18 18:00:00,City Center,Cloudy,273,63,0,Low
2022-11-18 19:00:00,City Center,Storm,52,10,0,Medium
2022-11-18 20:00:00,Bypass Road,Rain,225,83,0,Medium
2022-11-18 21:00:00,Bypass Road,Storm,256,27,0,Low
2022-11-18 22:00:00,Intersection B,Clear,297,7,0,Medium
2022-11-18 23:00:00,Intersection B,Rain,100,25,0,High
2022-11-19 00:00:00,Sector 62,Rain,97,27,0,High
2022-11-19 01:00:00,Bypass Road,Clear,64,13,0,Low
2022-11-19 02:00:00,Intersection A,Clear,287,25,0,Low
2022-11-19 03:00:00,Sector 16,Rain,299,67,1,High
2022-11-19 04:00:00,Sector 16,Cloudy,103,9,0,Medium
2022-11-19 05:00:00,Bypass Road,Cloudy,298,30,0,Medium
2022-11-19 06:00:00,City Center,Clear,83,67,0,High
2022-11-19 07:00:00,Sector 62,Rain,71,22,0,High
2022-11-19 08:00:00,Sector 62,Clear,37,5,0,Low
2022-11-19 09:00:00,Sector 16,Clear,94,53,0,High
2022-11-19 10:00:00,Sector 62,Rain,95,17,1,High
2022-11-19 11:00:00,Sector 62,Rain,173,54,0,High
2022-11-19 12:00:00,Highway 21,Cloudy,132,41,0,High
2022-11-19 13:00:00,Sector 16,Clear,254,71,0,Low
2022-11-19 14:00:00,Intersection A,Rain,169,13,0,Low
2022-11-19 15:00:00,Intersection A,Rain,196,46,0,High
2022-11-19 16:00:00,Sector 16,Cloudy,179,47,0,High
2022-11-19 17:00:00,Highway 21,Clear,190,68,0,Medium
2022-11-19 18:00:00,Intersection A,Fog,269,86,1,High
2022-11-19 19:00:00,Bypass Road,Cloudy,274,71,1,Low
2022-11-19 20:00:00,Highway 21,Rain,202,10,0,Low
2022-11-19 21:00:00,Intersection A,Clear,215,59,1,Medium
2022-11-19 22:00:00,City Center,Storm,308,20,1,Medium
2022-11-19 23:00:00,City Center,Cloudy,254,48,0,High
2022-11-20 00:00:00,Intersection A,Storm,152,43,0,High
2022-11-20 01:00:00,Intersection B,Rain,197,79,0,Medium
2022-11-20 02:00:00,Intersection A,Storm,71,83,0,High
2022-11-20 03:00:00,Sector 62,Clear,288,61,0,High
2022-11-20 04:00:00,City Center,Storm,214,63,0,Low
2022-11-20 05:00:00,Highway 21,Rain,285,7,0,High
2022-11-20 06:00:00,Bypass Road,Storm,159,77,0,Low
2022-11-20 07:00:00,Highway 21,Fog,24,64,0,High
2022-11-20 08:00:00,Highway 21,Cloudy,38,6,0,High
2022-11-20 09:00:00,Sector 16,Cloudy,26,50,0,Medium
2022-11-20 10:00:00,Sector 62,Cloudy,49,85,0,High
2022-11-20 11:00:00,Sector 62,Rain,182,11,0,Low
2022-11-20 12:00:00,Sector 62,Cloudy,304,66,0,Low
2022-11-20 13:00:00,Sector 16,Rain,205,8,0,Low
2022-11-20 14:00:00,Sector 16,Fog,263,28,0,Low
2022-11-20 15:00:00,City Center,Rain,214,66,0,High
2022-11-20 16:00:00,Intersection A,Clear,181,34,0,High
2022-11-20 17:00:00,Sector 16,Fog,279,60,0,High
2022-11-20 18:00:00,Sector 16,Clear,194,91,0,High
2022-11-20 19:00:00,Intersection B,Storm,131,49,0,Medium
2022-11-20 20:00:00,Highway 21,Fog,199,21,0,Medium
2022-11-20 21:00:00,Intersection B,Fog,208,44,1,Low
2022-11-20 22:00:00,Sector 16,Cloudy,57,71,0,Medium
2022-11-20 23:00:00,Intersection A,Rain,50,53,0,Low
2022-11-21 00:00:00,Sector 16,Cloudy,215,52,0,Low
2022-11-21 01:00:00,Highway 21,Rain,131,30,1,High
2022-11-21 02:00:00,Intersection A,Clear,236,75,0,Medium
2022-11-21 03:00:00,Sector 62,Clear,54,68,0,Medium
2022-11-21 04:00:00,Intersection B,Fog,166,36,0,Low
2022-11-21 05:00:00,Sector 16,Storm,270,55,0,High
2022-11-21 06:00:00,Sector 62,Cloudy,288,74,0,Low
2022-11-21 07:00:00,City Center,Cloudy,120,74,0,Low
2022-11-21 08:00:00,City Center,Fog,218,60,0,Medium
2022-11-21 09:00:00,Sector 16,Cloudy,88,22,1,Low
2022-11-21 10:00:00,Highway 21,Rain,264,86,0,High
2022-11-21 11:00:00,Intersection A,Fog,165,89,1,Medium
2022-11-21 12:00:00,Intersection A,Rain,44,8,0,High
2022-11-21 13:00:00,Sector 16,Fog,172,55,0,High
2022-11-21 14:00:00,Intersection A,Fog,309,43,0,Low
2022-11-21 15:00:00,Sector 62,Fog,36,70,0,Low
2022-11-21 16:00:00,Sector 16,Rain,48,12,0,Medium
2022-11-21 17:00:00,Bypass Road,Fog,108,57,0,High
2022-11-21 18:00:00,Intersection B,Storm,33,71,0,Medium
2022-11-21 19:00:00,City Center,Clear,285,11,0,Medium
2022-11-21 20:00:00,Intersection A,Fog,127,41,0,Low
2022-11-21 21:00:00,Intersection B,Cloudy,193,38,0,Low
2022-11-21 22:00:00,Highway 21,Cloudy,281,35,0,High
2022-11-21 23:00:00,Sector 16,Cloudy,127,14,0,High
2022-11-22 00:00:00,Intersection B,Clear,294,61,1,High
2022-11-22 01:00:00,Sector 16,Rain,33,36,0,Medium
2022-11-22 02:00:00,Sector 62,Clear,281,44,0,Low
2022-11-22 03:00:00,Highway 21,Cloudy,289,87,0,High
2022-11-22 04:00:00,City Center,Clear,190,20,0,Medium
2022-11-22 05:00:00,Bypass Road,Rain,175,87,1,High
2022-11-22 06:00:00,Sector 16,Clear,231,65,1,Medium
2022-11-22 07:00:00,Highway 21,Fog,133,63,0,Low
2022-11-22 08:00:00,Sector 62,Storm,64,30,1,Medium
2022-11-22 09:00:00,Sector 16,Clear,235,47,1,High
2022-11-22 10:00:00,Highway 21,Rain,20,72,0,High
2022-11-22 11:00:00,Highway 21,Clear,152,60,0,High
2022-11-22 12:00:00,Sector 62,Rain,247,15,0,Medium
2022-11-22 13:00:00,City Center,Rain,262,93,0,Medium
2022-11-22 14:00:00,Bypass Road,Fog,116,52,0,Medium
2022-11-22 15:00:00,Sector 62,Rain,77,80,0,High
2022-11-22 16:00:00,Sector 16,Fog,143,78,0,Medium
2022-11-22 17:00:00,Intersection B,Fog,169,86,0,Medium
2022-11-22 18:00:00,Highway 21,Cloudy,195,83,0,Medium
2022-11-22 19:00:00,Highway 21,Clear,264,69,0,Low
2022-11-22 20:00:00,Highway 21,Fog,152,15,0,High
2022-11-22 21:00:00,City Center,Rain,167,66,0,Low
2022-11-22 22:00:00,Sector 62,Clear,95,70,0,High
2022-11-22 23:00:00,Bypass Road,Cloudy,174,45,0,High
2022-11-23 00:00:00,Intersection B,Storm,280,45,0,Low
2022-11-23 01:00:00,Sector 16,Clear,278,60,0,Medium
2022-11-23 02:00:00,Sector 16,Fog,292,64,0,Medium
2022-11-23 03:00:00,City Center,Fog,182,27,1,Low
2022-11-23 04:00:00,Intersection A,Rain,121,16,0,Low
2022-11-23 05:00:00,Intersection A,Fog,27,24,1,High
2022-11-23 06:00:00,Sector 62,Cloudy,212,57,1,Low
2022-11-23 07:00:00,Sector 62,Clear,119,74,0,Medium
2022-11-23 08:00:00,Highway 21,Rain,44,76,0,Low
2022-11-23 09:00:00,Highway 21,Rain,260,64,0,Medium
2022-11-23 10:00:00,Intersection B,Clear,102,49,0,Medium
2022-11-23 11:00:00,Sector 16,Cloudy,265,14,0,Low
2022-11-23 12:00:00,Intersection B,Cloudy,217,44,0,Medium
2022-11-23 13:00:00,Highway 21,Storm,253,15,0,High
